,Date,Open_BOM500002,Open_BOM500003,Open_BOM500008,Open_BOM500009,Open_BOM500010,Open_BOM500012,Open_BOM500013,Open_BOM500014,Open_BOM500020,Open_BOM500023,High_BOM500002,High_BOM500003,High_BOM500008,High_BOM500009,High_BOM500010,High_BOM500012,High_BOM500013,High_BOM500014,High_BOM500020,High_BOM500023,Low_BOM500002,Low_BOM500003,Low_BOM500008,Low_BOM500009,Low_BOM500010,Low_BOM500012,Low_BOM500013,Low_BOM500014,Low_BOM500020,Low_BOM500023,Close_BOM500002,Close_BOM500003,Close_BOM500008,Close_BOM500009,Close_BOM500010,Close_BOM500012,Close_BOM500013,Close_BOM500014,Close_BOM500020,Close_BOM500023,WAP_BOM500002,WAP_BOM500003,WAP_BOM500008,WAP_BOM500009,WAP_BOM500010,WAP_BOM500012,WAP_BOM500013,WAP_BOM500014,WAP_BOM500020,WAP_BOM500023,No. of Shares_BOM500002,No. of Shares_BOM500003,No. of Shares_BOM500008,No. of Shares_BOM500009,No. of Shares_BOM500010,No. of Shares_BOM500012,No. of Shares_BOM500013,No. of Shares_BOM500014,No. of Shares_BOM500020,No. of Shares_BOM500023,No. of Trades_BOM500002,No. of Trades_BOM500003,No. of Trades_BOM500008,No. of Trades_BOM500009,No. of Trades_BOM500010,No. of Trades_BOM500012,No. of Trades_BOM500013,No. of Trades_BOM500014,No. of Trades_BOM500020,No. of Trades_BOM500023,Total Turnover_BOM500002,Total Turnover_BOM500003,Total Turnover_BOM500008,Total Turnover_BOM500009,Total Turnover_BOM500010,Total Turnover_BOM500012,Total Turnover_BOM500013,Total Turnover_BOM500014,Total Turnover_BOM500020,Total Turnover_BOM500023,Deliverable Quantity_BOM500002,Deliverable Quantity_BOM500003,Deliverable Quantity_BOM500008,Deliverable Quantity_BOM500009,Deliverable Quantity_BOM500010,Deliverable Quantity_BOM500012,Deliverable Quantity_BOM500013,Deliverable Quantity_BOM500014,Deliverable Quantity_BOM500020,Deliverable Quantity_BOM500023,% Deli. Qty to Traded Qty_BOM500002,% Deli. Qty to Traded Qty_BOM500003,% Deli. Qty to Traded Qty_BOM500008,% Deli. Qty to Traded Qty_BOM500009,% Deli. Qty to Traded Qty_BOM500010,% Deli. Qty to Traded Qty_BOM500012,% Deli. Qty to Traded Qty_BOM500013,% Deli. Qty to Traded Qty_BOM500014,% Deli. Qty to Traded Qty_BOM500020,% Deli. Qty to Traded Qty_BOM500023,Spread H-L_BOM500002,Spread H-L_BOM500003,Spread H-L_BOM500008,Spread H-L_BOM500009,Spread H-L_BOM500010,Spread H-L_BOM500012,Spread H-L_BOM500013,Spread H-L_BOM500014,Spread H-L_BOM500020,Spread H-L_BOM500023,Spread C-O_BOM500002,Spread C-O_BOM500003,Spread C-O_BOM500008,Spread C-O_BOM500009,Spread C-O_BOM500010,Spread C-O_BOM500012,Spread C-O_BOM500013,Spread C-O_BOM500014,Spread C-O_BOM500020,Spread C-O_BOM500023,Gross_Purchases,Gross_Sales,Net_Investment_INR,Net_Investment_USD,Conversion_Rate,High,Low,Open,Close,Volume,Adj Close
807,2020-04-09,960.0,156.3,508.0,18.05,1585.0,18.9,3.96,1.15,51.95,68.3,960.0,166.75,530.85,18.55,1713.05,18.9,4.03,1.2,52.75,68.3,924.25,155.55,504.15,17.5,1585.0,18.05,3.91,1.15,51.0,68.3,926.8,157.4,521.75,18.5,1701.95,18.9,3.99,1.15,51.7,68.3,931.05,160.15,515.05,18.25,1666.53,18.9,3.98,1.15,51.82,68.29,3067.0,6158.0,71567.0,63946.0,377198.0,32115.0,16781.0,3056.0,118558.0,14.0,529.0,456.0,3752.0,200.0,18372.0,61.0,34.0,9.0,1373.0,2.0,2855538.0,986223.0,36860333.0,1167119.0,628611064.0,606836.0,66716.0,3516.0,6143869.0,956.0,1426.0,4198.0,25611.0,50039.0,64262.0,32115.0,15679.0,3056.0,36558.0,14.0,46.49,68.17,35.79,78.25,17.04,100.0,93.43,100.0,30.84,100.0,35.75,11.2,26.7,1.05,128.05,0.85,0.12,0.05,1.75,0.0,-33.2,1.1,13.75,0.45,116.95,0.0,0.03,0.0,-0.25,0.0,9075.07,6982.1,2092.97,275.08,76.0867,24008.990234375,23504.08984375,23690.66015625,23719.369140625,566400000.0,23719.369140625
808,2020-04-13,927.0,164.55,535.0,18.5,1730.0,19.8,3.99,1.1,53.0,74.8,934.95,164.55,535.0,19.3,1763.55,19.8,4.18,1.11,53.0,74.8,897.55,149.0,488.1,17.6,1647.85,19.0,3.99,1.1,48.5,70.0,907.7,155.45,499.15,17.8,1654.45,19.8,4.17,1.1,50.0,70.0,912.97,154.51,509.63,17.98,1679.91,19.76,4.12,1.11,49.85,72.0,3511.0,4025.0,58759.0,36690.0,212770.0,63292.0,26950.0,414.0,99313.0,2.0,468.0,237.0,2175.0,217.0,15120.0,146.0,34.0,7.0,1351.0,2.0,3205437.0,621904.0,29945136.0,659822.0,357433633.0,1250723.0,111151.0,459.0,4950538.0,144.0,1868.0,2723.0,16099.0,30817.0,52818.0,63292.0,17952.0,414.0,25158.0,1.0,53.2,67.65,27.4,83.99,24.82,100.0,66.61,100.0,25.33,50.0,37.4,15.55,46.9,1.7,115.7,0.8,0.19,0.01,4.5,4.8,-19.3,-9.1,-35.85,-0.7,-75.55,0.0,0.18,0.0,-3.0,-4.8,7376.32,5489.02,1887.3,246.84,76.4577,23698.9296875,23095.349609375,23698.9296875,23390.76953125,394320000.0,23390.76953125
809,2020-04-15,909.0,158.85,522.95,18.0,1701.0,19.85,4.31,1.1,51.0,66.15,933.0,170.0,528.05,18.5,1705.95,20.75,4.35,1.1,52.5,74.95,908.15,154.0,500.0,17.15,1584.0,19.8,4.09,1.05,49.6,66.15,919.25,160.9,510.75,18.15,1594.75,20.75,4.11,1.05,50.65,70.0,924.14,162.66,514.31,17.8,1641.92,20.71,4.21,1.05,51.23,70.33,2462.0,11461.0,25785.0,40252.0,320635.0,61566.0,28030.0,5727.0,111201.0,403.0,434.0,996.0,1257.0,128.0,18047.0,180.0,42.0,9.0,1745.0,5.0,2275243.0,1864248.0,13261561.0,716504.0,526455611.0,1275329.0,117877.0,6013.0,5696695.0,28344.0,1223.0,6035.0,4144.0,26308.0,103667.0,61566.0,19389.0,5727.0,40596.0,2.0,49.68,52.66,16.07,65.36,32.33,100.0,69.17,100.0,36.51,0.5,24.85,16.0,28.05,1.35,121.95,0.95,0.26,0.05,2.9,8.8,10.25,2.05,-12.2,0.15,-106.25,0.9,-0.2,-0.05,-0.35,3.85,4021.96,5082.07,-1060.11,-138.83,76.3617,23649.720703125,23233.3203125,23600.720703125,23504.349609375,437630000.0,23504.349609375
810,2020-04-16,913.0,163.85,510.75,18.9,1578.5,21.7,4.16,1.05,51.5,70.0,928.0,166.0,527.0,19.05,1663.0,21.75,4.31,1.1,55.7,70.0,899.0,157.3,500.0,18.0,1577.35,21.7,4.15,1.05,49.95,70.0,902.8,163.1,520.1,19.0,1627.55,21.75,4.27,1.1,55.7,70.0,916.06,162.2,515.67,18.93,1623.53,21.73,4.24,1.07,53.52,70.0,5043.0,9004.0,13300.0,91328.0,250135.0,12886.0,13546.0,458.0,218372.0,24.0,590.0,209.0,843.0,217.0,13662.0,47.0,38.0,6.0,2373.0,5.0,4619714.0,1460465.0,6858473.0,1728898.0,406100862.0,280068.0,57481.0,488.0,11686233.0,1680.0,2826.0,6434.0,2189.0,78606.0,87317.0,12886.0,13200.0,358.0,80975.0,24.0,56.04,71.46,16.46,86.07,34.91,100.0,97.45,78.17,37.08,100.0,29.0,8.7,27.0,1.05,85.65,0.05,0.16,0.05,5.75,0.0,-10.2,-0.75,9.35,0.1,49.05,0.05,0.11,0.05,4.2,0.0,13726.79,12815.85,910.94,119.43,76.2743,23598.080078125,23211.380859375,23543.66015625,23537.6796875,471050000.0,23537.6796875
811,2020-04-17,920.0,165.85,535.0,19.95,1675.1,22.8,4.47,1.1,57.9,70.0,930.0,168.85,544.6,19.95,1737.8,22.8,4.48,1.1,58.45,70.95,916.75,160.0,524.55,19.95,1652.6,22.8,4.06,1.1,55.25,69.95,923.6,163.7,540.85,19.95,1680.4,22.8,4.4,1.1,56.25,70.0,921.91,163.41,536.13,19.95,1680.6,22.8,4.35,1.1,56.44,70.12,2743.0,5507.0,27017.0,92544.0,348764.0,18297.0,9841.0,2011.0,231922.0,392.0,364.0,382.0,1863.0,104.0,14388.0,39.0,45.0,7.0,2781.0,24.0,2528800.0,899893.0,14484724.0,1846252.0,586132582.0,417171.0,42797.0,2212.0,13089032.0,27486.0,1122.0,4046.0,4058.0,85494.0,134678.0,18297.0,8573.0,2011.0,70851.0,340.0,40.9,73.47,15.02,92.38,38.62,100.0,87.12,100.0,30.55,86.73,13.25,8.85,20.05,0.0,85.2,0.0,0.42,0.0,3.2,1.0,3.6,-2.15,5.85,0.0,5.3,0.0,-0.07,0.0,-1.65,0.0,6856.45,9447.72,-2591.27,-337.67,76.7408,24264.2109375,23817.150390625,23817.150390625,24242.490234375,525950000.0,24242.490234375
812,2020-04-20,933.85,165.85,558.0,20.9,1714.45,23.9,4.44,1.1,57.6,70.95,971.55,165.85,558.0,20.9,1737.0,23.9,4.62,1.1,59.05,70.95,902.5,160.0,538.3,20.2,1675.0,23.9,4.44,1.1,55.1,67.05,907.55,162.5,540.6,20.9,1728.3,23.9,4.62,1.1,55.55,69.0,934.83,161.21,546.89,20.8,1708.2,23.9,4.58,1.09,57.45,69.04,6113.0,6348.0,22519.0,146842.0,324597.0,47568.0,8216.0,158.0,430950.0,266.0,1045.0,97.0,1664.0,445.0,14840.0,94.0,38.0,5.0,2876.0,10.0,5714607.0,1023391.0,12315324.0,3054551.0,554477742.0,1136875.0,37603.0,173.0,24756763.0,18364.0,2252.0,3983.0,5078.0,111220.0,103883.0,47568.0,7202.0,158.0,207785.0,262.0,36.84,62.74,22.55,75.74,32.0,100.0,87.66,100.0,48.22,98.5,69.05,5.85,19.7,0.7,62.0,0.0,0.18,0.0,3.95,3.9,-26.3,-3.35,-17.4,0.0,13.85,0.0,0.18,0.0,-2.05,-1.95,7681.96,8644.77,-962.81,-125.78,76.5444,24108.689453125,23627.189453125,24095.099609375,23650.439453125,423410000.0,23650.439453125
813,2020-04-21,907.15,165.0,538.0,21.25,1675.0,25.05,4.6,1.06,54.8,66.05,925.0,169.85,538.0,21.25,1694.0,25.05,4.85,1.06,54.8,70.0,887.5,161.0,501.95,19.9,1651.35,22.75,4.6,1.06,52.8,66.05,896.1,164.65,509.05,19.9,1669.3,24.9,4.8,1.06,52.8,70.0,904.73,165.56,509.99,20.23,1677.33,24.35,4.76,1.05,53.26,69.96,3310.0,17244.0,22727.0,91962.0,96448.0,201994.0,32806.0,38.0,110203.0,599.0,638.0,346.0,1831.0,259.0,6711.0,578.0,56.0,4.0,1280.0,42.0,2994644.0,2854938.0,11590645.0,1860662.0,161775516.0,4918359.0,156198.0,40.0,5869857.0,41906.0,1731.0,3303.0,5798.0,67019.0,20197.0,155614.0,25776.0,38.0,66423.0,597.0,52.3,19.15,25.51,72.88,20.94,77.04,78.57,100.0,60.27,99.67,37.5,8.85,36.05,1.35,42.65,2.3,0.25,0.0,2.0,3.95,-11.05,-0.35,-28.95,-1.35,-5.7,-0.15,0.2,0.0,-2.0,3.95,5809.18,5710.1,99.08,12.93,76.6335,23365.25,22941.880859375,23365.25,23018.880859375,485140000.0,23018.880859375
814,2020-04-22,905.75,169.4,510.0,19.2,1665.0,25.0,4.76,1.1,52.0,69.95,920.0,170.0,559.95,19.9,1678.85,25.95,5.04,1.1,54.0,69.95,889.0,164.1,503.85,18.95,1626.0,23.75,4.64,1.1,50.6,69.95,906.1,165.1,557.7,18.95,1663.15,24.7,5.0,1.1,51.95,69.95,902.67,166.09,544.58,19.11,1659.44,25.14,4.88,1.1,51.85,69.8,2491.0,5475.0,36994.0,21370.0,158332.0,55908.0,17009.0,407.0,128120.0,5.0,441.0,138.0,2430.0,85.0,13704.0,268.0,58.0,1.0,1698.0,1.0,2248559.0,909328.0,20146017.0,408288.0,262742018.0,1405527.0,82976.0,447.0,6643627.0,349.0,687.0,2171.0,6380.0,17770.0,67621.0,44261.0,16077.0,407.0,32377.0,5.0,27.58,39.65,17.25,83.15,42.71,79.17,94.52,100.0,25.27,100.0,31.0,5.9,56.1,0.95,52.85,2.2,0.4,0.0,3.4,0.0,0.35,-4.3,47.7,-0.25,-1.85,-0.3,0.24,0.0,-0.05,0.0,4301.57,6132.76,-1831.19,-238.9,76.6516,23613.099609375,23339.599609375,23437.33984375,23475.8203125,352880000.0,23475.8203125
815,2020-04-23,910.0,168.85,562.0,18.2,1689.8,24.05,5.0,1.15,52.9,70.0,920.0,168.85,572.8,18.75,1689.8,24.9,5.25,1.15,54.5,70.0,888.6,164.15,553.1,18.05,1651.75,23.8,5.0,1.15,51.9,70.0,902.1,165.5,558.8,18.2,1662.5,24.25,5.19,1.15,54.5,70.0,906.84,166.11,561.93,18.23,1661.92,24.4,5.12,1.11,53.86,70.0,2202.0,2865.0,34473.0,45759.0,453081.0,64675.0,22249.0,18.0,91816.0,152.0,472.0,82.0,1595.0,253.0,10395.0,277.0,61.0,1.0,713.0,2.0,1996863.0,475899.0,19371337.0,834156.0,752982241.0,1577944.0,113889.0,20.0,4945430.0,10640.0,637.0,1049.0,4332.0,36588.0,60570.0,47285.0,19410.0,18.0,40369.0,152.0,28.93,36.61,12.57,79.96,13.37,73.11,87.24,100.0,43.97,100.0,31.4,4.7,19.7,0.7,38.05,1.1,0.25,0.0,2.6,0.0,-7.9,-3.35,-3.2,0.0,-27.3,0.2,0.19,0.0,1.6,0.0,5851.2,6642.65,-791.45,-103.04,76.8084,23885.359375,23483.349609375,23543.08984375,23515.259765625,389290000.0,23515.259765625
816,2020-04-24,897.05,168.8,555.75,18.0,1610.0,24.25,5.09,1.1,55.8,69.0,905.75,182.0,555.75,18.5,1625.0,24.45,5.44,1.1,55.8,69.0,890.55,160.7,529.25,17.4,1570.0,23.05,5.06,1.1,51.8,69.0,893.35,179.5,532.2,17.65,1579.35,23.15,5.44,1.1,51.8,69.0,895.41,173.29,536.33,17.77,1600.77,23.35,5.37,1.1,52.24,69.0,1827.0,16140.0,14479.0,38554.0,283950.0,42091.0,12779.0,810.0,164239.0,576.0,312.0,319.0,964.0,204.0,21328.0,224.0,36.0,6.0,1408.0,1.5,1635917.0,2796885.0,7765481.0,684935.0,454538221.0,982641.0,68597.0,891.0,8579980.0,39320.0,930.0,11058.0,3430.0,30389.0,123024.0,31316.0,12712.0,810.0,83536.0,576.0,50.9,68.51,23.69,78.82,43.33,74.4,99.48,100.0,50.86,100.0,15.2,21.3,26.5,1.1,55.0,1.4,0.38,0.0,4.0,0.0,-3.7,10.7,-23.55,-0.35,-30.65,-1.1,0.35,0.0,-4.0,0.0,6570.24,6087.2,483.04,63.5,76.0635,23826.0,23417.6796875,23628.240234375,23775.26953125,376020000.0,23775.26953125
817,2020-04-27,900.0,180.0,545.0,18.5,1619.0,23.3,5.49,1.1,52.2,68.0,904.95,186.65,557.05,18.5,1651.45,24.3,5.71,1.1,53.1,68.0,881.0,171.0,535.0,18.5,1585.05,23.3,5.49,1.05,51.3,68.0,884.8,172.95,543.4,18.5,1592.35,23.75,5.71,1.09,51.9,68.0,892.14,179.67,541.86,18.5,1623.37,23.85,5.7,1.06,52.13,68.0,2347.0,10034.0,12355.0,13826.0,189865.0,19980.0,36641.0,1832.0,101344.0,1000.0,466.0,197.0,729.0,30.0,8750.0,155.0,36.0,7.0,1136.0,1.0,2093855.0,1802832.0,6694705.0,255781.0,308221699.0,476483.0,208903.0,1946.0,5282915.0,68000.0,1408.0,7245.0,4607.0,13826.0,65856.0,14960.0,36183.0,1827.0,37716.0,1000.0,59.99,72.2,37.29,100.0,34.69,74.87,98.75,99.73,37.22,100.0,23.95,15.65,22.05,0.0,66.4,1.0,0.22,0.05,1.8,0.0,-15.2,-7.05,-1.6,0.0,-26.65,0.45,0.22,-0.01,-0.3,0.0,5722.78,5848.5,-125.72,-16.45,76.4173,24207.650390625,23840.609375,23866.150390625,24133.779296875,389390000.0,24133.779296875
818,2020-04-28,896.15,174.3,562.0,19.4,1600.0,23.2,5.95,1.0933333333333335,52.15,65.1,905.0,177.4,562.0,19.4,1725.85,24.9,5.99,1.0933333333333335,52.65,68.0,868.05,167.95,544.0,19.4,1600.0,23.2,5.79,1.06,51.1,65.1,872.35,168.15,545.7,19.4,1715.65,23.95,5.98,1.0866666666666667,51.25,66.9,885.18,170.23,549.56,19.4,1678.37,23.96,5.96,1.0666666666666667,51.67,66.75,5567.0,6544.0,18390.0,12071.0,224867.0,18759.0,32218.0,2091.3333333333335,67598.0,100268.0,877.0,169.0,1211.0,52.0,13488.0,130.0,53.0,6.333333333333333,859.0,9.0,4927801.0,1114011.0,10106393.0,234177.0,377410211.0,449456.0,191883.0,2236.6666666666665,3492843.0,6693027.0,3012.0,4413.0,3651.0,12071.0,59388.0,15541.0,27521.0,2088.0,21705.0,100266.0,54.1,67.44,19.85,100.0,26.41,82.85,85.42,99.82000000000001,32.11,100.0,36.95,9.45,18.0,0.0,125.85,1.7,0.2,0.03333333333333334,1.55,2.9,-23.8,-6.15,-16.3,0.0,115.65,0.75,0.03,-0.006666666666666666,-0.9,1.8,3983.52,4752.72,-769.2,-101.04,76.1269,24512.240234375,24031.19921875,24357.169921875,24101.55078125,400250000.0,24101.55078125
819,2020-04-29,875.0,167.2,551.0,20.35,1740.0,24.65,5.92,1.0866666666666667,51.4,65.15,892.75,168.85,556.4,20.35,1845.0,24.7,6.27,1.0866666666666667,53.05,69.95,875.0,165.0,536.45,18.75,1728.95,23.75,5.92,1.07,51.35,65.15,879.15,167.7,540.3,19.55,1837.0,23.85,6.22,1.0833333333333335,51.75,68.0,879.95,166.79,545.39,19.58,1805.81,24.16,6.25,1.0733333333333335,52.07,69.57,11229.0,3520.0,17928.0,86139.0,403845.0,52769.0,22813.0,2350.6666666666665,105004.0,152.0,1635.0,176.0,1395.0,383.0,21401.0,265.0,38.0,5.666666666666667,951.0,5.0,9880968.0,587093.0,9777757.0,1686726.0,729268934.0,1275081.0,142488.0,2527.3333333333335,5467254.0,10574.0,9660.0,1813.0,6651.0,58447.0,58231.0,40533.0,22293.0,2349.0,43394.0,100.0,86.03,51.51,37.1,67.85,14.42,76.81,97.72,99.91,41.33,65.79,17.75,3.85,19.95,1.6,116.05,0.95,0.35,0.01666666666666667,1.7,4.8,4.15,0.5,-10.7,-0.8,97.0,-0.8,0.3,-0.003333333333333333,0.35,2.85,4958.72,4906.41,52.31,6.85,76.37100000000002,24764.76953125,24453.990234375,24490.369140625,24633.859375,455290000.0,24633.859375
820,2020-04-30,890.0,170.85,559.8,19.6,1855.0,24.8,6.45,1.08,53.35,65.05,913.0,173.95,572.6,19.95,1926.4,24.8,6.48,1.08,53.85,69.95,890.0,166.5,545.1,18.6,1855.0,23.85,5.91,1.08,51.3,65.05,901.35,168.6,570.6,18.7,1917.1,24.0,5.91,1.08,51.6,67.15,905.06,169.35,564.15,18.88,1896.26,24.21,6.16,1.08,52.6,67.47,2901.0,7924.0,24284.0,32200.0,200558.0,54283.0,33526.0,2610.0,102845.0,209.0,497.0,96.0,1767.0,171.0,12572.0,234.0,58.0,5.0,1129.0,9.0,2625593.0,1341959.0,13699861.0,607968.0,380310844.0,1313997.0,206354.0,2818.0,5410137.0,14102.0,1304.0,5277.0,7235.0,26288.0,41556.0,42829.0,23258.0,2610.0,51477.0,184.0,44.95,66.6,29.79,81.64,20.72,78.9,69.37,100.0,50.05,88.04,23.0,7.45,27.5,1.35,71.4,0.95,0.57,0.0,2.55,4.9,11.35,-2.25,10.8,-0.9,62.1,-0.8,-0.54,0.0,-1.75,2.1,5587.52,4802.37,785.15,103.72,75.6961,24585.5703125,24186.900390625,24585.5703125,24345.720703125,478280000.0,24345.720703125
821,2020-05-04,890.0,167.0,564.0,17.85,1851.0,23.25,5.62,1.08,50.85,66.15,890.05,168.85,564.0,18.7,1860.0,23.55,5.62,1.08,50.85,66.15,868.1,158.5,527.05,17.85,1708.7,22.8,5.62,1.08,49.2,66.0,880.1,161.55,553.3,18.2,1723.85,22.8,5.62,1.08,49.3,66.05,879.48,162.38,545.13,18.05,1755.28,22.9,5.62,1.06,49.61,66.03,2631.0,4196.0,28874.0,12860.0,170132.0,31789.0,617.0,18.0,62628.0,2086.0,407.0,138.0,1424.0,88.0,15015.0,244.0,4.0,2.0,732.0,13.0,2313913.0,681343.0,15740066.0,232186.0,298629444.0,727814.0,3467.0,19.0,3107266.0,137730.0,1239.0,3465.0,6894.0,11042.0,68991.0,25790.0,617.0,18.0,38950.0,1086.0,47.09,82.58,23.88,85.86,40.55,81.13,100.0,100.0,62.19,52.06,21.95,10.35,36.95,0.85,151.3,0.75,0.0,0.0,1.65,0.15,-9.9,-5.45,-10.7,0.35,-127.15,-0.45,0.0,0.0,-1.55,-0.1,9655.67,6882.77,2772.9,369.15,75.115,23769.560546875,23361.16015625,23581.55078125,23749.759765625,355360000.0,23749.759765625
822,2020-05-05,894.35,161.6,550.0,18.85,1749.0,23.55,5.34,1.08,50.0,65.575,894.35,171.75,577.15,18.95,1769.0,23.55,5.41,1.08,50.2,65.825,870.0,160.0,550.0,18.0,1678.55,21.7,5.34,1.03,47.3,64.975,875.15,162.25,565.3,18.15,1690.85,21.7,5.34,1.08,47.7,65.0,880.61,167.69,566.44,18.27,1724.63,22.06,5.36,1.08,48.64,65.215,1132.0,3321.0,48483.0,12617.0,336852.0,27804.0,9435.0,4545.0,87047.0,1876.5,226.0,349.0,2713.0,102.0,14996.0,274.0,28.0,8.0,994.0,76.5,996848.0,556886.0,27462681.0,230542.0,580945336.0,613427.0,50569.0,4891.0,4234177.0,122541.0,659.0,2583.0,4691.0,11323.0,187529.0,20092.0,8661.0,4545.0,30819.0,1376.5,58.22,77.78,9.68,89.74,55.67,72.26,91.8,100.0,35.4,76.03,24.35,11.75,27.15,0.95,90.45,1.85,0.07,0.05,2.9,0.8500000000000001,-19.2,0.65,15.3,-0.7,-58.15,-1.85,0.0,0.0,-2.3,-0.5750000000000001,5775.73,6709.1,-933.37,-123.15,75.7902,24169.720703125,23868.91015625,23958.880859375,23883.08984375,369710000.0,23883.08984375
823,2020-05-06,873.75,163.7,563.6,18.05,1709.95,22.6,5.29,1.08,46.95,65.0,885.0,173.5,572.3,18.7,1778.0,22.6,5.6,1.08,48.55,65.5,867.4,161.35,544.45,17.5,1680.0,21.75,5.24,1.0550000000000002,46.35,63.95,870.15,168.8,562.4,18.4,1732.95,22.15,5.6,1.08,47.2,63.95,876.25,168.39,555.42,18.03,1736.98,22.17,5.52,1.08,47.21,64.4,2886.0,7036.0,13493.0,6041.0,295732.0,18275.0,9738.0,2325.0,33953.0,1667.0,492.0,809.0,879.0,55.0,17036.0,184.0,15.0,6.0,521.0,140.0,2528858.0,1184783.0,7494295.0,108905.0,513681300.0,405173.0,53741.0,2502.0,1602909.0,107352.0,1946.0,1862.0,2262.0,5297.0,61108.0,15364.0,7528.0,2325.0,13785.0,1667.0,67.43,26.46,16.76,87.68,20.66,84.07,77.31,100.0,40.6,100.0,17.6,12.15,27.85,1.2,98.0,0.85,0.36,0.025,2.2,1.55,-3.6,5.1,-1.2,0.35,23.0,-0.45,0.31,0.0,0.25,-1.05,4813.83,5131.52,-317.69,-42.04,75.5715,24054.58984375,23661.140625,23978.880859375,23664.640625,377450000.0,23664.640625
824,2020-05-07,860.1,171.8,568.0,18.75,1748.0,22.95,5.35,1.08,46.3,64.0,872.15,171.8,576.0,18.75,1748.0,22.95,5.88,1.08,49.55,65.95,856.75,167.25,556.15,17.7,1698.2,21.05,5.35,1.08,46.3,58.15,859.5,169.4,557.4,18.6,1703.8,21.15,5.88,1.08,49.35,59.85,862.11,169.12,565.94,18.46,1716.59,21.47,5.75,1.08,48.89,60.41,877.0,1323.0,117368.0,26007.0,125361.0,29878.0,12687.0,105.0,100132.0,17801.0,242.0,109.0,2718.0,99.0,9391.0,197.0,29.0,4.0,1210.0,48.0,756069.0,223749.0,66423208.0,480118.0,215192932.0,641590.0,72985.0,113.0,4895244.0,1075372.0,551.0,1192.0,16761.0,21967.0,26161.0,24355.0,12687.0,105.0,47928.0,7359.0,62.83,90.1,14.28,84.47,20.87,81.51,100.0,100.0,47.86,41.34,15.4,4.55,19.85,1.05,49.8,1.9,0.53,0.0,3.25,7.8,-0.6,-2.4,-10.6,-0.15,-44.2,-1.8,0.53,0.0,3.05,-4.15,15602.955,7200.43,8402.525,1110.075,75.63130000000001,24094.619140625,23834.390625,23837.2109375,23875.890625,369890000.0,23875.890625
825,2020-05-08,864.55,171.5,563.35,18.1,1735.0,21.25,6.16,1.08,50.8,64.0,867.2,178.3,574.25,18.5,1740.55,21.6,6.17,1.08,50.8,64.975,840.4,171.35,541.0,17.75,1685.65,20.8,5.85,1.08,47.25,60.075,848.15,175.95,544.35,17.85,1689.7,21.2,6.1,1.08,47.65,60.925,852.7,175.2,563.28,18.12,1705.33,21.12,5.93,1.08,48.84,61.235,1200.0,13567.0,102012.0,7984.0,164833.0,25050.0,5733.0,102.5,63144.0,8952.0,301.0,863.0,3190.0,56.0,9754.0,122.0,15.0,2.5,1126.0,27.0,1023245.0,2376943.0,57461318.0,144650.0,281095117.0,528942.0,33996.0,110.5,3084036.0,540882.0,705.0,2765.0,11746.0,7281.0,95283.0,23276.0,5733.0,102.5,25105.0,3731.0,58.75,20.38,11.51,91.19,57.81,92.92,100.0,100.0,39.76,70.67,26.8,6.95,33.25,0.75,54.9,0.8,0.32,0.0,3.55,4.9,-16.4,4.45,-19.0,-0.25,-45.3,-0.05,-0.06,0.0,-3.15,-3.075,26392.08,9269.34,17122.74,2262.19,75.6911,24349.900390625,24107.05078125,24107.8203125,24331.3203125,335760000.0,24331.3203125
826,2020-05-11,860.0,178.75,550.0,18.5,1715.0,22.2,6.1,1.08,48.5,64.0,871.1,182.65,574.0,18.5,1721.7,22.2,6.1,1.08,48.7,64.0,848.05,174.05,544.3,17.4,1652.45,21.0,5.8,1.08,46.8,62.0,867.95,181.0,568.25,17.85,1658.95,21.35,5.98,1.08,47.0,62.0,860.95,178.31,561.25,17.97,1683.13,21.41,5.83,1.08,47.69,62.06,3462.0,27019.0,54355.0,14254.0,479029.0,29373.0,2092.0,100.0,36408.0,103.0,583.0,742.0,2902.0,87.0,13433.0,194.0,13.0,1.0,460.0,6.0,2980611.0,4817762.0,30506984.0,256172.0,806268094.0,628752.0,12196.0,108.0,1736183.0,6392.0,1363.0,19330.0,16071.0,7741.0,384809.0,23329.0,2092.0,100.0,20288.0,103.0,39.37,71.54,29.57,54.31,80.33,79.42,100.0,100.0,55.72,100.0,23.05,8.6,29.7,1.1,69.25,1.2,0.3,0.0,1.9,2.0,7.95,2.25,18.25,-0.65,-56.05,-0.85,-0.12,0.0,-1.5,-2.0,5944.2,3761.56,2182.64,289.32,75.4411,24366.2109375,24070.220703125,24256.44921875,24221.990234375,352400000.0,24221.990234375
